text,metadata
Proteus includes pathogens responsible for many human urinary tract infections. P. mirabilis causes wound and urinary tract infections. Most strains of P. mirabilis are sensitive to ampicillin and cephalosporins. P. vulgaris is not sensitive to these antibiotics. ,{'doc_id': '10_0'}
"Complicated Urinary Tract Infection. P. mirabilis is not a common cause of UTI in the normal host [12]. Surveys of uncomplicated cystitis or acute pyelonephritis show that P. mirabilis comprises only a few percent of cases. Even in patients with recurrent UTI, the incidence of infections by this organism is only a few percentage points higher.",{'doc_id': '10_1'}
"Picture from http://www.denniskunkel.com. Life History: Proteus mirabilis is part of the normal flora of the human gastrointestinal tract. It can also be found free living in water and soil. When this organism, however, enters the urinary tract, wounds, or the lungs it can become pathogenic.",{'doc_id': '10_2'}
"Proteus mirabilis is part of the normal flora of the gastrointestinal tract, and as a result the bacteria enters the urinary tract or infects medical equipment by the fecal route. Proteus mirabilis is part of the normal flora of the human gastrointestinal tract. It can also be found free living in water and soil. When this organism, however, enters the urinary tract, wounds, or the lungs it can become pathogenic.",{'doc_id': '10_3'}
"Salmonella & Proteus (A & D) ferment the glucose (present in low concentration) but do not ferment the lactose or sucrose. These organisms use the protein at the aerobic surface of the slant as a carbon source, the pH increases and the top of the slant becomes red. The black is due to hydrogen sulfide production. Substantial hydrogen sulfide production by Proteus mirabilis makes it difficult to determine color in the butt of the slant.",{'doc_id': '10_4'}
"Proteus syndrome is a rare condition characterized by overgrowth of the bones, skin, and other tissues. Organs and tissues affected by the disease grow out of proportion to the rest of the body. The overgrowth is usually asymmetric, which means it affects the right and left sides of the body differently. ",{'doc_id': '10_5'}
"Proteus mirabilis appears as Gram-negative rods after Gram staining under bright-field microscopy with 1000 times magnification. Proteus mirabilis is a Gram-negative, facultatively anaerobic, rod-shaped bacterium. It shows swarming motility and urease activity. P. mirabilis causes 90% of all Proteus infections in humans. It is widely distributed in soil and water. ",{'doc_id': '10_6'}
"Considering taking medication to treat Proteus Mirabilis Urinary Tract Infection? Below is a list of common medications used to treat or reduce the symptoms of Proteus Mirabilis Urinary Tract Infection. Follow the links to read common uses, side effects, dosage details and read user reviews for the drugs listed below. ",{'doc_id': '10_7'}
"P. mirabilis is a gram-negative, rod-shaped bacterium that can be found as part of the micro flora in the human intestine. This organism is not usually a pathogen, but does become a problem when it comes into contact with urea in the urinary tract. From there, infection can spread to other parts of the body. P. mirabilis has a bacillus morphology and is a gram-negative bacterium. It is motile, alternating between vegetative swimmers and hyper-flagellated swarmer cells (Belas, 1996). It also makes a variety of fimbriae.",{'doc_id': '10_8'}
"Proteus vulgaris Growing on EMB Agar. Only gram-negative bacteria grow on EMB agar. Gram-positive bacteria are inhibited by the dyes eosin and methylene blue added to the agar. Because Proteus vulgaris does not ferment lactose or produce acid, their colonies appear grey on EMB agar. Photograph from MicrobeLibrary.org Courtesy of Naowarat Cheeptham and Carolynne Fardy, Thompson Rivers University.",{'doc_id': '10_9'}
Working in the DEA. To become a DEA Special Agent you must be 21 years of age and no older than 36 upon time of application. Most candidates have a bachelor’s or master’s degree in Criminal Justice or related disciplines. You are tested for acute hearing and need exceptional distance vision.,{'doc_id': '110_0'}
"In order to become a special agent with the DEA, candidates should meet the following minimum requirements: 1  Bachelor’s degree or higher (may be waived for candidates with extensive and closely related law enforcement experience).",{'doc_id': '110_1'}
"The requirements to become a dea agent are complex. The Most Competitive candidates possess a bachelor's or master's degree, along with a GPA of 2.95 or higher. Special consideration is given to candidates with degrees in. 1  Criminal Justice or Police Science or other related disciplines; 2  Finance. 3  Accounting. 4  Economics.",{'doc_id': '110_2'}
"For a DEA special agent, the starting salary is approximately $49,746 for someone at the GS-7 level and $55,483 for someone at level GS-9.",{'doc_id': '110_3'}
